obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('3568',)",3722585470.67,8,3.59665989876,3742914145.02,3742914145.55,3722585470.67,0.0,internal_timestamp,20.5219993591,1513596670.67,32.1114997864,0,10.8002004623,1024.65915859,29,13,29,21,29,21,29,21,29,29,44.64102,-124.30216
"('3569',)",3722585470.73,8,3.59593009949,3742914145.02,3742914145.55,3722585470.73,0.0,internal_timestamp,20.5090007782,1513596670.73,32.1067008972,0,10.7974996567,1024.65583254,29,13,29,21,29,21,29,21,29,29,44.64102,-124.30216
"('3570',)",3722585470.8,8,3.59548997879,3742914145.02,3742914145.55,3722585470.8,0.0,internal_timestamp,20.4939994812,1513596670.8,32.1035995483,0,10.795999527,1024.6536106,29,13,29,21,29,21,29,21,29,29,44.64102,-124.30216
"('3571',)",3722585470.86,8,3.59542989731,3742914145.02,3742914145.55,3722585470.86,0.0,internal_timestamp,20.4740009308,1513596670.86,32.1032981873,0,10.7957000732,1024.65333736,29,13,29,21,29,21,29,21,29,29,44.64102,-124.30216
"('3572',)",3722585470.92,8,3.59559011459,3742914145.02,3742914145.55,3722585470.92,0.0,internal_timestamp,20.4640007019,1513596670.92,32.1044998169,0,10.7960996628,1024.65415813,29,13,29,21,29,21,29,21,29,29,44.64102,-124.30216
"('3573',)",3722585470.99,8,3.59579992294,3742914145.02,3742914145.55,3722585470.99,0.0,internal_timestamp,20.4459991455,1513596670.99,32.106300354,0,10.796500206,1024.65540864,29,13,29,21,29,21,29,21,29,29,44.64102,-124.30216
"('3574',)",3722585471.05,8,3.59593009949,3742914145.02,3742914145.55,3722585471.05,0.0,internal_timestamp,20.4300003052,1513596671.05,32.1076011658,0,10.7964000702,1024.65636599,29,13,29,21,29,21,29,21,29,29,44.64102,-124.30216
"('3575',)",3722585471.11,8,3.59595990181,3742914145.02,3742914145.55,3722585471.11,0.0,internal_timestamp,20.4120006561,1513596671.11,32.1082992554,0,10.7960996628,1024.65687985,29,13,29,21,29,21,29,21,29,29,44.64102,-124.30216
"('3576',)",3722585471.17,8,3.59589004517,3742914145.02,3742914145.55,3722585471.17,0.0,internal_timestamp,20.3969993591,1513596671.17,32.1078987122,0,10.7957000732,1024.65656938,29,13,29,21,29,21,29,21,29,29,44.64102,-124.30216
"('3577',)",3722585471.23,8,3.59575009346,3742914145.02,3742914145.55,3722585471.23,0.0,internal_timestamp,20.3759994507,1513596671.23,32.1068000793,0,10.7953996658,1024.65567124,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3578',)",3722585471.3,8,3.59560990334,3742914145.02,3742914145.55,3722585471.3,0.0,internal_timestamp,20.3649997711,1513596671.3,32.1053009033,0,10.7954998016,1024.65443725,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3579',)",3722585471.36,8,3.59552001953,3742914145.02,3742914145.55,3722585471.36,0.0,internal_timestamp,20.3460006714,1513596671.36,32.1043014526,0,10.7957000732,1024.65353865,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3580',)",3722585471.42,8,3.59551000595,3742914145.02,3742914145.56,3722585471.42,0.0,internal_timestamp,20.3299999237,1513596671.42,32.1040000916,0,10.795800209,1024.65321431,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3581',)",3722585471.49,8,3.59553003311,3742914145.02,3742914145.56,3722585471.49,0.0,internal_timestamp,20.3120002747,1513596671.49,32.1043014526,0,10.7957000732,1024.65338471,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3582',)",3722585471.55,8,3.59551000595,3742914145.02,3742914145.56,3722585471.55,0.0,internal_timestamp,20.297000885,1513596671.55,32.1046981812,0,10.7951002121,1024.65372945,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3583',)",3722585471.61,8,3.59537005424,3742914145.02,3742914145.56,3722585471.61,0.0,internal_timestamp,20.2789993286,1513596671.61,32.1041984558,0,10.7940998077,1024.65343223,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3584',)",3722585471.67,8,3.59511995316,3742914145.02,3742914145.56,3722585471.67,0.0,internal_timestamp,20.2600002289,1513596671.67,32.1026000977,0,10.7931003571,1024.65227523,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3585',)",3722585471.73,8,3.59484004974,3742914145.02,3742914145.56,3722585471.73,0.0,internal_timestamp,20.2430000305,1513596671.73,32.1004981995,0,10.7923002243,1024.65070082,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3586',)",3722585471.8,8,3.59459996223,3742914145.02,3742914145.56,3722585471.8,0.0,internal_timestamp,20.232000351,1513596671.8,32.098400116,0,10.7919998169,1024.64907003,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3587',)",3722585471.86,8,3.59444999695,3742914145.02,3742914145.56,3722585471.86,0.0,internal_timestamp,20.2110004425,1513596671.86,32.0968017578,0,10.7920999527,1024.64771356,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3588',)",3722585471.92,8,3.59439992905,3742914145.02,3742914145.56,3722585471.92,0.0,internal_timestamp,20.1949996948,1513596671.92,32.0959014893,0,10.7924995422,1024.64687123,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3589',)",3722585471.99,8,3.59437990189,3742914145.02,3742914145.56,3722585471.99,0.0,internal_timestamp,20.1779994965,1513596671.99,32.0956001282,0,10.7927999496,1024.64650769,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3590',)",3722585472.05,8,3.59436011314,3742914145.02,3742914145.56,3722585472.05,0.0,internal_timestamp,20.1609992981,1513596672.05,32.0954017639,0,10.7927999496,1024.64627632,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3591',)",3722585472.11,8,3.59432005882,3742914145.02,3742914145.56,3722585472.11,0.0,internal_timestamp,20.1399993896,1513596672.11,32.0954017639,0,10.7923002243,1024.64626775,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3592',)",3722585472.17,8,3.59426999092,3742914145.02,3742914145.56,3722585472.17,0.0,internal_timestamp,20.1229991913,1513596672.17,32.0954017639,0,10.7917003632,1024.64629462,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3593',)",3722585472.24,8,3.59420990944,3742914145.02,3742914145.56,3722585472.24,0.0,internal_timestamp,20.1049995422,1513596672.24,32.0954017639,0,10.7910003662,1024.64633429,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3594',)",3722585472.3,8,3.59415006638,3742914145.02,3742914145.56,3722585472.3,0.0,internal_timestamp,20.0869998932,1513596672.3,32.0952987671,0,10.7904996872,1024.64625929,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3595',)",3722585472.36,8,3.59411001205,3742914145.02,3742914145.56,3722585472.36,0.0,internal_timestamp,20.0739994049,1513596672.36,32.0951004028,0,10.7902002335,1024.64609787,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3596',)",3722585472.42,8,3.59407997131,3742914145.02,3742914145.56,3722585472.42,0.0,internal_timestamp,20.0510005951,1513596672.42,32.0950012207,0,10.7901000977,1024.64593387,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3597',)",3722585472.49,8,3.59408998489,3742914145.02,3742914145.56,3722585472.49,0.0,internal_timestamp,20.031999588,1513596672.49,32.0950012207,0,10.7902002335,1024.6458305,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3598',)",3722585472.55,8,3.59409999847,3742914145.02,3742914145.56,3722585472.55,0.0,internal_timestamp,20.0119991302,1513596672.55,32.0950012207,0,10.7903003693,1024.6457226,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3599',)",3722585472.61,8,3.59411001205,3742914145.02,3742914145.5,3722585472.61,0.0,internal_timestamp,20.0,1513596672.61,32.0950012207,0,10.7903995514,1024.6456511,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3600',)",3722585472.67,8,3.59412002563,3742914145.02,3742914145.5,3722585472.67,0.0,internal_timestamp,19.9810009003,1513596672.67,32.0948982239,0,10.7906999588,1024.64543319,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3601',)",3722585472.73,8,3.59413003922,3742914145.02,3742914145.5,3722585472.73,0.0,internal_timestamp,19.966999054,1513596672.73,32.0945014954,0,10.7911996841,1024.64497471,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3602',)",3722585472.8,8,3.59418010712,3742914145.02,3742914145.5,3722585472.8,0.0,internal_timestamp,19.9449996948,1513596672.8,32.0942001343,0,10.7920999527,1024.64448503,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3603',)",3722585472.86,8,3.59423995018,3742914145.02,3742914145.5,3722585472.86,0.0,internal_timestamp,19.9300003052,1513596672.86,32.0938987732,0,10.7931995392,1024.64399243,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3604',)",3722585472.92,8,3.59430003166,3742914145.02,3742914145.5,3722585472.92,0.0,internal_timestamp,19.9130001068,1513596672.92,32.0936012268,0,10.7941999435,1024.64351092,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3605',)",3722585472.98,8,3.59435009956,3742914145.02,3742914145.5,3722585472.98,0.0,internal_timestamp,19.8910007477,1513596672.98,32.09349823,0,10.7950000763,1024.64319294,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3606',)",3722585473.05,8,3.59436988831,3742914145.02,3742914145.5,3722585473.05,0.0,internal_timestamp,19.8700008392,1513596673.05,32.0932006836,0,10.7954998016,1024.64278006,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3607',)",3722585473.11,8,3.59437990189,3742914145.02,3742914145.5,3722585473.11,0.0,internal_timestamp,19.8540000916,1513596673.11,32.0931015015,0,10.795800209,1024.64257864,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3608',)",3722585473.17,8,3.59439992905,3742914145.02,3742914145.5,3722585473.17,0.0,internal_timestamp,19.8369998932,1513596673.17,32.0931015015,0,10.7959003448,1024.64248459,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3609',)",3722585473.24,8,3.59442996979,3742914145.02,3742914145.5,3722585473.24,0.0,internal_timestamp,19.8209991455,1513596673.24,32.0932998657,1,10.7960996628,1024.64253226,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3610',)",3722585473.33,8,3.59444999695,3742914145.02,3742914145.5,3722585473.33,0.0,internal_timestamp,19.8040008545,1513596673.33,32.09349823,0,10.795999527,1024.64262727,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3611',)",3722585473.36,8,3.59443998337,3742914145.02,3742914145.5,3722585473.36,0.0,internal_timestamp,19.781999588,1513596673.36,32.0937004089,0,10.7957000732,1024.64273719,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3612',)",3722585473.42,8,3.59438991547,3742914145.02,3742914145.5,3722585473.42,0.0,internal_timestamp,19.7660007477,1513596673.42,32.0937004089,0,10.7952003479,1024.64275152,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3613',)",3722585473.48,8,3.5943300724,3742914145.02,3742914145.5,3722585473.48,0.0,internal_timestamp,19.7460002899,1513596673.48,32.0936012268,0,10.7946996689,1024.64267075,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3614',)",3722585473.55,8,3.59426999092,3742914145.02,3742914145.51,3722585473.55,0.0,internal_timestamp,19.732000351,1513596673.55,32.0932998657,0,10.7944002151,1024.64242486,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3615',)",3722585473.61,8,3.59423995018,3742914145.02,3742914145.51,3722585473.61,0.0,internal_timestamp,19.718000412,1513596673.61,32.0929985046,0,10.7943000793,1024.64214445,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3616',)",3722585473.67,8,3.59423995018,3742914145.02,3742914145.51,3722585473.67,0.0,internal_timestamp,19.7019996643,1513596673.67,32.0928993225,0,10.7944002151,1024.64197771,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3617',)",3722585473.78,8,3.59425997734,3742914145.02,3742914145.51,3722585473.78,0.0,internal_timestamp,19.6800003052,1513596673.78,32.0929985046,1,10.794500351,1024.64193829,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3618',)",3722585473.8,8,3.59430003166,3742914145.02,3742914145.51,3722585473.8,0.0,internal_timestamp,19.6660003662,1513596673.8,32.0932006836,0,10.7947998047,1024.64198063,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3619',)",3722585473.86,8,3.59436011314,3742914145.02,3742914145.51,3722585473.86,0.0,internal_timestamp,19.6450004578,1513596673.86,32.0933990479,0,10.7952003479,1024.6419709,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3620',)",3722585473.92,8,3.59438991547,3742914145.02,3742914145.51,3722585473.92,0.0,internal_timestamp,19.6310005188,1513596673.92,32.09349823,0,10.7954998016,1024.64193307,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3621',)",3722585473.98,8,3.59439992905,3742914145.02,3742914145.51,3722585473.98,0.0,internal_timestamp,19.611000061,1513596673.98,32.09349823,0,10.7955999374,1024.64182547,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3622',)",3722585474.05,8,3.59436988831,3742914145.02,3742914145.51,3722585474.05,0.0,internal_timestamp,19.5990009308,1513596674.05,32.0932006836,1,10.7955999374,1024.64153973,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3623',)",3722585474.28,8,3.59435009956,3742914145.02,3742914145.51,3722585474.28,0.0,internal_timestamp,19.577999115,1513596674.28,32.0928993225,0,10.795800209,1024.64117572,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3624',)",3722585474.28,8,3.59436988831,3742914145.02,3742914145.51,3722585474.28,0.0,internal_timestamp,19.5680007935,1513596674.28,32.0927009583,0,10.7961997986,1024.64090702,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3625',)",3722585474.29,8,3.59441995621,3742914145.02,3742914145.51,3722585474.29,0.0,internal_timestamp,19.5499992371,1513596674.29,32.0928001404,0,10.7966995239,1024.64081645,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3626',)",3722585474.3,8,3.59448003769,3742914145.02,3742914145.51,3722585474.3,0.0,internal_timestamp,19.5359992981,1513596674.3,32.0929985046,0,10.7971000671,1024.64083831,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3627',)",3722585474.36,8,3.59453010559,3742914145.02,3742914145.51,3722585474.36,0.0,internal_timestamp,19.5149993896,1513596674.36,32.0932998657,0,10.7974004745,1024.64092608,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3628',)",3722585474.42,8,3.59454989433,3742914145.02,3742914145.51,3722585474.42,0.0,internal_timestamp,19.5,1513596674.42,32.0932998657,0,10.7975997925,1024.64082387,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3629',)",3722585474.49,8,3.59456992149,3742914145.02,3742914145.51,3722585474.49,0.0,internal_timestamp,19.4829998016,1513596674.49,32.0932006836,0,10.7980003357,1024.6406006,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3630',)",3722585474.55,8,3.59458994865,3742914145.02,3742914145.51,3722585474.55,0.0,internal_timestamp,19.4710006714,1513596674.55,32.0931015015,0,10.7982997894,1024.6404174,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3631',)",3722585474.61,8,3.5946199894,3742914145.02,3742914145.51,3722585474.61,0.0,internal_timestamp,19.4580001831,1513596674.61,32.0931015015,0,10.7987003326,1024.64028937,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3632',)",3722585474.67,8,3.59463000298,3742914145.02,3742914145.51,3722585474.67,0.0,internal_timestamp,19.4419994354,1513596674.67,32.0929985046,0,10.7988996506,1024.64010248,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3633',)",3722585474.73,8,3.59463000298,3742914145.02,3742914145.51,3722585474.73,0.0,internal_timestamp,19.4230003357,1513596674.73,32.0929985046,0,10.7988004684,1024.64003392,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3634',)",3722585474.8,8,3.59458994865,3742914145.02,3742914145.51,3722585474.8,0.0,internal_timestamp,19.4060001373,1513596674.8,32.0929985046,0,10.798500061,1024.64000922,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3635',)",3722585474.86,8,3.59454011917,3742914145.02,3742914145.51,3722585474.86,0.0,internal_timestamp,19.3969993591,1513596674.86,32.0929985046,0,10.7979001999,1024.64007247,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3636',)",3722585474.92,8,3.59448003769,3742914145.02,3742914145.51,3722585474.92,0.0,internal_timestamp,19.3759994507,1513596674.92,32.0929985046,0,10.7972002029,1024.64009891,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3637',)",3722585474.99,8,3.59443998337,3742914145.02,3742914145.51,3722585474.99,0.0,internal_timestamp,19.3640003204,1513596674.99,32.0929985046,0,10.7967996597,1024.64011411,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3638',)",3722585475.05,8,3.59441995621,3742914145.02,3742914145.51,3722585475.05,0.0,internal_timestamp,19.3490009308,1513596675.05,32.0931015015,0,10.796500206,1024.64017844,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3639',)",3722585475.11,8,3.59440994263,3742914145.02,3742914145.51,3722585475.11,0.0,internal_timestamp,19.3360004425,1513596675.11,32.0932006836,0,10.7961997986,1024.64024897,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3640',)",3722585475.17,8,3.59439992905,3742914145.02,3742914145.51,3722585475.17,0.0,internal_timestamp,19.3190002441,1513596675.17,32.0932998657,0,10.795999527,1024.64028412,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3641',)",3722585475.23,8,3.59438991547,3742914145.02,3742914145.51,3722585475.23,0.0,internal_timestamp,19.3069992065,1513596675.23,32.0933990479,0,10.795800209,1024.64034167,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3642',)",3722585475.3,8,3.59438991547,3742914145.02,3742914145.51,3722585475.3,0.0,internal_timestamp,19.2889995575,1513596675.3,32.0933990479,0,10.795800209,1024.64026044,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3643',)",3722585475.36,8,3.59442996979,3742914145.02,3742914145.51,3722585475.36,0.0,internal_timestamp,19.2770004272,1513596675.36,32.09349823,0,10.7961997986,1024.6402143,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3644',)",3722585475.42,8,3.59449005127,3742914145.02,3742914145.51,3722585475.42,0.0,internal_timestamp,19.2660007477,1513596675.42,32.09349823,0,10.7968997955,1024.64004346,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3645',)",3722585475.48,8,3.59455990791,3742914145.02,3742914145.51,3722585475.48,0.0,internal_timestamp,19.2509994507,1513596675.48,32.0933990479,0,10.7976999283,1024.63976002,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3646',)",3722585475.55,8,3.59460997581,3742914145.02,3742914145.51,3722585475.55,0.0,internal_timestamp,19.2350006104,1513596675.55,32.0932998657,0,10.7983999252,1024.63948941,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3647',)",3722585475.61,8,3.59465003014,3742914145.02,3742914145.52,3722585475.61,0.0,internal_timestamp,19.2210006714,1513596675.61,32.0932998657,0,10.7989997864,1024.63932236,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3648',)",3722585475.67,8,3.59468007088,3742914145.02,3742914145.52,3722585475.67,0.0,internal_timestamp,19.2089996338,1513596675.67,32.0931015015,0,10.7994003296,1024.63904445,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3649',)",3722585475.74,8,3.59471011162,3742914145.02,3742914145.52,3722585475.74,0.0,internal_timestamp,19.1949996948,1513596675.74,32.0931015015,0,10.7997999191,1024.63891207,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3650',)",3722585475.8,8,3.59471988678,3742914145.02,3742914145.52,3722585475.8,0.0,internal_timestamp,19.1819992065,1513596675.8,32.0931015015,0,10.7999000549,1024.63883606,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3651',)",3722585475.86,8,3.59471011162,3742914145.02,3742914145.52,3722585475.86,0.0,internal_timestamp,19.1639995575,1513596675.86,32.0929985046,0,10.7999000549,1024.63867466,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3652',)",3722585475.92,8,3.59471011162,3742914145.02,3742914145.52,3722585475.92,0.0,internal_timestamp,19.1560001373,1513596675.92,32.0929985046,0,10.7999000549,1024.63863856,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3653',)",3722585475.99,8,3.59471988678,3742914145.02,3742914145.52,3722585475.99,0.0,internal_timestamp,19.138999939,1513596675.99,32.0929985046,0,10.8001003265,1024.63852716,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3654',)",3722585476.05,8,3.59474992752,3742914145.02,3742914145.52,3722585476.05,0.0,internal_timestamp,19.1319999695,1513596676.05,32.0927009583,0,10.8007001877,1024.6381601,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3655',)",3722585476.11,8,3.59479999542,3742914145.02,3742914145.52,3722585476.11,0.0,internal_timestamp,19.1200008392,1513596676.11,32.0924987793,0,10.8015003204,1024.63781002,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3656',)",3722585476.17,8,3.59487009048,3742914145.02,3742914145.52,3722585476.17,0.0,internal_timestamp,19.1060009003,1513596676.17,32.092300415,0,10.8024997711,1024.63741936,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3657',)",3722585476.24,8,3.59493994713,3742914145.02,3742914145.52,3722585476.24,0.0,internal_timestamp,19.0939998627,1513596676.24,32.092300415,0,10.8031997681,1024.63724396,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3658',)",3722585476.3,8,3.59499001503,3742914145.02,3742914145.52,3722585476.3,0.0,internal_timestamp,19.0799999237,1513596676.3,32.0923995972,0,10.8037996292,1024.63715407,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3659',)",3722585476.36,8,3.59502005577,3742914145.02,3742914145.52,3722585476.36,0.0,internal_timestamp,19.0750007629,1513596676.36,32.0923995972,0,10.8042001724,1024.63706213,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3660',)",3722585476.42,8,3.59505009651,3742914145.02,3742914145.52,3722585476.42,0.0,internal_timestamp,19.0559997559,1513596676.42,32.092300415,0,10.8044996262,1024.63684732,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3661',)",3722585476.49,8,3.59506011009,3742914145.02,3742914145.52,3722585476.49,0.0,internal_timestamp,19.045999527,1513596676.49,32.0920982361,0,10.8050003052,1024.6365581,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3662',)",3722585476.55,8,3.59508991241,3742914145.02,3742914145.52,3722585476.55,0.0,internal_timestamp,19.033000946,1513596676.55,32.091999054,0,10.8053998947,1024.63635303,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3663',)",3722585476.61,8,3.59512996674,3742914145.02,3742914145.52,3722585476.61,0.0,internal_timestamp,19.0230007172,1513596676.61,32.091999054,0,10.8058996201,1024.63622134,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3664',)",3722585476.67,8,3.59518003464,3742914145.02,3742914145.52,3722585476.67,0.0,internal_timestamp,19.0100002289,1513596676.67,32.0920982361,0,10.8063001633,1024.63617047,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3665',)",3722585476.73,8,3.59521007538,3742914145.02,3742914145.52,3722585476.73,0.0,internal_timestamp,18.9969997406,1513596676.73,32.0920982361,0,10.8066997528,1024.63604258,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3666',)",3722585476.8,8,3.59525990486,3742914145.02,3742914145.52,3722585476.8,0.0,internal_timestamp,18.9829998016,1513596676.8,32.0920982361,0,10.807299614,1024.63587548,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3667',)",3722585476.86,8,3.59531998634,3742914145.02,3742914145.52,3722585476.86,0.0,internal_timestamp,18.968000412,1513596676.86,32.0920982361,0,10.8079996109,1024.63568652,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3668',)",3722585476.92,8,3.59538006783,3742914145.02,3742914145.52,3722585476.92,0.0,internal_timestamp,18.9549999237,1513596676.92,32.0922012329,0,10.8085002899,1024.63562127,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3669',)",3722585477.01,8,3.59544992447,3742914145.02,3742914145.52,3722585477.01,0.0,internal_timestamp,18.9400005341,1513596677.01,32.0924987793,1,10.8088998795,1024.63571593,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3670',)",3722585477.05,8,3.59551000595,3742914145.02,3742914145.52,3722585477.05,0.0,internal_timestamp,18.9330005646,1513596677.05,32.0928001404,0,10.8092002869,1024.63586684,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3671',)",3722585477.11,8,3.59555006027,3742914145.02,3742914145.52,3722585477.11,0.0,internal_timestamp,18.9190006256,1513596677.11,32.0929985046,0,10.8094997406,1024.63590616,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3672',)",3722585477.17,8,3.59556007385,3742914145.02,3742914145.52,3722585477.17,0.0,internal_timestamp,18.9090003967,1513596677.17,32.0928993225,0,10.8097000122,1024.63574914,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3673',)",3722585477.24,8,3.59555006027,3742914145.02,3742914145.52,3722585477.24,0.0,internal_timestamp,18.8959999084,1513596677.24,32.0927009583,0,10.809800148,1024.63551873,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3674',)",3722585477.3,8,3.59551000595,3742914145.02,3742914145.52,3722585477.3,0.0,internal_timestamp,18.8880004883,1513596677.3,32.0924987793,0,10.8095998764,1024.63535998,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3675',)",3722585477.36,8,3.59544992447,3742914145.02,3742914145.53,3722585477.36,0.0,internal_timestamp,18.8770008087,1513596677.36,32.0923995972,0,10.8092002869,1024.63530238,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3676',)",3722585477.42,8,3.59539008141,3742914145.02,3742914145.53,3722585477.42,0.0,internal_timestamp,18.8589992523,1513596677.42,32.0922012329,0,10.8086996078,1024.63515351,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3677',)",3722585477.49,8,3.59535002708,3742914145.02,3742914145.53,3722585477.49,0.0,internal_timestamp,18.8500003815,1513596677.49,32.0920982361,0,10.8083000183,1024.63510197,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('3678',)",3722585477.55,8,3.5953400135,3742914145.02,3742914145.53,3722585477.55,0.0,internal_timestamp,18.8390007019,1513596677.55,32.0920982361,0,10.8080997467,1024.63508703,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
