obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('112',)",3.55906009674,29,13,1026.61921439,29,13,11,3767111113.59,3767111249.5,3748403196.68,44.637117,-124.302617,0.0,internal_timestamp,72.7529983521,29,29,1539414396.68,33.8311004639,29,29,0,8.4811000824,29,29,3748403196.68
"('113',)",3.55905008316,29,13,1026.6192298,29,13,11,3767111113.59,3767111249.5,3748403196.74,44.637117,-124.302617,0.0,internal_timestamp,72.7529983521,29,29,1539414396.74,33.8311004639,29,29,0,8.48099994659,29,29,3748403196.74
"('114',)",3.55905008316,29,13,1026.61923895,29,13,11,3767111113.59,3767111249.5,3748403196.81,44.637117,-124.302617,0.0,internal_timestamp,72.7549972534,29,29,1539414396.81,33.8311004639,29,29,0,8.48099994659,29,29,3748403196.81
"('115',)",3.55905008316,29,13,1026.61922065,29,13,11,3767111113.59,3767111249.5,3748403196.87,44.637117,-124.302617,0.0,internal_timestamp,72.7509994507,29,29,1539414396.87,33.8311004639,29,29,0,8.48099994659,29,29,3748403196.87
"('116',)",3.55905008316,29,13,1026.61921151,29,13,11,3767111113.59,3767111249.5,3748403196.93,44.637117,-124.302617,0.0,internal_timestamp,72.7490005493,29,29,1539414396.93,33.8311004639,29,29,0,8.48099994659,29,29,3748403196.93
"('117',)",3.55904006958,29,13,1026.61914751,29,13,11,3767111113.59,3767111249.5,3748403196.99,44.637117,-124.302617,0.0,internal_timestamp,72.7519989014,29,29,1539414396.99,33.8310012817,29,29,0,8.48099994659,29,29,3748403196.99
"('118',)",3.559030056,29,13,1026.61905309,29,13,11,3767111113.59,3767111249.5,3748403197.06,44.637117,-124.302617,0.0,internal_timestamp,72.7490005493,29,29,1539414397.06,33.8308982849,29,29,0,8.48099994659,29,29,3748403197.06
"('119',)",3.559030056,29,13,1026.61905767,29,13,11,3767111113.59,3767111249.5,3748403197.12,44.637117,-124.302617,0.0,internal_timestamp,72.75,29,29,1539414397.12,33.8308982849,29,29,0,8.48099994659,29,29,3748403197.12
"('120',)",3.559030056,29,13,1026.61904395,29,13,11,3767111113.59,3767111249.5,3748403197.18,44.637117,-124.302617,0.0,internal_timestamp,72.7470016479,29,13,1539414397.18,33.8308982849,29,29,0,8.48099994659,29,29,3748403197.18
"('121',)",3.55904006958,29,13,1026.61909552,29,13,11,3767111113.59,3767111249.5,3748403197.24,44.637117,-124.302617,0.0,internal_timestamp,72.7440032959,29,13,1539414397.24,33.8310012817,29,29,0,8.4811000824,29,29,3748403197.24
"('122',)",3.55905008316,29,13,1026.61910924,29,13,11,3767111113.59,3767111249.5,3748403197.31,44.637117,-124.302617,0.0,internal_timestamp,72.7470016479,29,13,1539414397.31,33.8310012817,29,29,0,8.4811000824,29,29,3748403197.31
"('123',)",3.55905008316,29,13,1026.6191001,29,13,11,3767111113.59,3767111249.5,3748403197.37,44.637117,-124.302617,0.0,internal_timestamp,72.7450027466,29,13,1539414397.37,33.8310012817,29,29,0,8.4811000824,29,29,3748403197.37
"('124',)",3.55904006958,29,13,1026.61908177,29,13,11,3767111113.59,3767111249.5,3748403197.43,44.637117,-124.302617,0.0,internal_timestamp,72.7409973145,29,13,1539414397.43,33.8310012817,29,29,0,8.4811000824,29,29,3748403197.43
"('125',)",3.559030056,29,13,1026.61904395,29,13,11,3767111113.59,3767111249.51,3748403197.49,44.637117,-124.302617,0.0,internal_timestamp,72.7470016479,29,13,1539414397.49,33.8308982849,29,13,0,8.48099994659,29,29,3748403197.49
"('126',)",3.559030056,29,13,1026.61902562,29,13,11,3767111113.59,3767111249.51,3748403197.56,44.637117,-124.302617,0.0,internal_timestamp,72.7429962158,29,13,1539414397.56,33.8308982849,29,13,0,8.48099994659,29,29,3748403197.56
"('127',)",3.559030056,29,13,1026.61894334,29,13,11,3767111113.59,3767111249.51,3748403197.62,44.637117,-124.302617,0.0,internal_timestamp,72.7419967651,29,13,1539414397.62,33.8307991028,29,13,0,8.48099994659,29,29,3748403197.62
"('128',)",3.55902004242,29,13,1026.61885021,29,13,11,3767111113.59,3767111249.51,3748403197.68,44.637117,-124.302617,0.0,internal_timestamp,72.7419967651,29,13,1539414397.68,33.8306999207,29,13,0,8.4811000824,29,29,3748403197.68
"('129',)",3.55902004242,29,13,1026.61886397,29,13,11,3767111113.59,3767111249.51,3748403197.74,44.637117,-124.302617,0.0,internal_timestamp,72.7450027466,29,13,1539414397.74,33.8306999207,29,13,0,8.4811000824,29,29,3748403197.74
"('130',)",3.55902004242,29,13,1026.61885939,29,13,11,3767111113.59,3767111249.51,3748403197.81,44.637117,-124.302617,0.0,internal_timestamp,72.7440032959,29,13,1539414397.81,33.8306999207,29,13,0,8.4811000824,29,29,3748403197.81
"('131',)",3.55902004242,29,13,1026.61885939,29,13,11,3767111113.59,3767111249.51,3748403197.87,44.637117,-124.302617,0.0,internal_timestamp,72.7440032959,29,13,1539414397.87,33.8306999207,29,13,0,8.4811000824,29,29,3748403197.87
"('132',)",3.55902004242,29,13,1026.61884564,29,13,11,3767111113.59,3767111249.51,3748403197.93,44.637117,-124.302617,0.0,internal_timestamp,72.7409973145,29,13,1539414397.93,33.8306999207,29,13,0,8.4811000824,29,29,3748403197.93
"('133',)",3.559030056,29,13,1026.61892793,29,13,11,3767111113.59,3767111249.51,3748403197.99,44.637117,-124.302617,0.0,internal_timestamp,72.7419967651,29,13,1539414397.99,33.8307991028,29,13,0,8.4811000824,29,29,3748403197.99
"('134',)",3.559030056,29,13,1026.61891878,29,13,11,3767111113.59,3767111249.51,3748403198.93,44.637117,-124.302617,0.0,internal_timestamp,72.7399978638,29,13,1539414398.93,33.8307991028,29,13,0,8.4811000824,29,29,3748403198.93
"('135',)",3.55904006958,29,13,1026.61900564,29,13,11,3767111113.59,3767111249.51,3748403198.94,44.637117,-124.302617,0.0,internal_timestamp,72.7419967651,29,13,1539414398.94,33.8308982849,29,13,0,8.4811000824,29,29,3748403198.94
"('136',)",3.559030056,29,13,1026.61891421,29,13,11,3767111113.59,3767111249.51,3748403198.96,44.637117,-124.302617,0.0,internal_timestamp,72.7389984131,29,13,1539414398.96,33.8307991028,29,13,0,8.4811000824,29,29,3748403198.96
"('137',)",3.559030056,29,13,1026.61893419,29,13,11,3767111113.59,3767111249.51,3748403198.97,44.637117,-124.302617,0.0,internal_timestamp,72.7399978638,29,13,1539414398.97,33.8307991028,29,13,0,8.48099994659,29,29,3748403198.97
"('138',)",3.559030056,29,13,1026.61890964,29,13,11,3767111113.59,3767111249.51,3748403198.97,44.637117,-124.302617,0.0,internal_timestamp,72.7379989624,29,13,1539414398.97,33.8307991028,29,13,0,8.4811000824,29,29,3748403198.97
"('139',)",3.559030056,29,13,1026.6189325,29,13,11,3767111113.59,3767111249.51,3748403198.98,44.637117,-124.302617,0.0,internal_timestamp,72.7429962158,29,13,1539414398.98,33.8307991028,29,13,0,8.4811000824,29,29,3748403198.98
"('140',)",3.559030056,29,13,1026.61892335,29,13,11,3767111113.59,3767111249.51,3748403198.99,44.637117,-124.302617,0.0,internal_timestamp,72.7409973145,29,13,1539414398.99,33.8307991028,29,13,0,8.4811000824,29,29,3748403198.99
"('141',)",3.55904006958,29,13,1026.61900564,29,13,11,3767111113.59,3767111249.51,3748403198.99,44.637117,-124.302617,0.0,internal_timestamp,72.7419967651,29,13,1539414398.99,33.8308982849,29,13,0,8.4811000824,29,29,3748403198.99
"('142',)",3.55904006958,29,13,1026.61898735,29,13,11,3767111113.59,3767111249.51,3748403199.0,44.637117,-124.302617,0.0,internal_timestamp,72.7379989624,29,13,1539414399.0,33.8308982849,29,13,0,8.4811000824,29,29,3748403199.0
"('143',)",3.559030056,29,13,1026.61890964,29,13,11,3767111113.59,3767111249.51,3748403199.01,44.637117,-124.302617,0.0,internal_timestamp,72.7379989624,29,13,1539414399.01,33.8307991028,29,13,0,8.4811000824,29,29,3748403199.01
"('144',)",3.559030056,29,13,1026.61890506,29,13,11,3767111113.59,3767111249.51,3748403199.01,44.637117,-124.302617,0.0,internal_timestamp,72.7369995117,29,13,1539414399.01,33.8307991028,29,13,0,8.4811000824,29,29,3748403199.01
"('145',)",3.559030056,29,13,1026.61892047,29,13,11,3767111113.59,3767111249.51,3748403199.02,44.637117,-124.302617,0.0,internal_timestamp,72.7369995117,29,13,1539414399.02,33.8307991028,29,13,0,8.48099994659,29,29,3748403199.02
"('146',)",3.559030056,29,13,1026.61899819,29,13,11,3767111113.59,3767111249.51,3748403199.02,44.637117,-124.302617,0.0,internal_timestamp,72.7369995117,29,13,1539414399.02,33.8308982849,29,29,0,8.48099994659,29,29,3748403199.02
"('147',)",3.559030056,29,13,1026.61899361,29,13,11,3767111113.59,3767111249.51,3748403199.03,44.637117,-124.302617,0.0,internal_timestamp,72.736000061,29,13,1539414399.03,33.8308982849,29,29,0,8.48099994659,29,29,3748403199.03
"('148',)",3.55904006958,29,13,1026.61907432,29,13,11,3767111113.59,3767111249.51,3748403199.03,44.637117,-124.302617,0.0,internal_timestamp,72.736000061,29,13,1539414399.03,33.8310012817,29,29,0,8.48099994659,29,29,3748403199.03
"('149',)",3.559030056,29,13,1026.61896906,29,13,11,3767111113.59,3767111249.51,3748403199.04,44.637117,-124.302617,0.0,internal_timestamp,72.7340011597,29,29,1539414399.04,33.8308982849,29,29,0,8.4811000824,29,29,3748403199.04
"('150',)",3.559030056,29,13,1026.61887763,29,13,11,3767111113.59,3767111249.51,3748403199.06,44.637117,-124.302617,0.0,internal_timestamp,72.7310028076,29,29,1539414399.06,33.8307991028,29,29,0,8.4811000824,29,29,3748403199.06
"('151',)",3.559030056,29,13,1026.61885765,29,13,11,3767111113.59,3767111249.51,3748403199.12,44.637117,-124.302617,0.0,internal_timestamp,72.7300033569,29,29,1539414399.12,33.8307991028,29,29,0,8.4812002182,29,29,3748403199.12
"('152',)",3.55904006958,29,13,1026.61883932,29,13,11,3767111113.59,3767111249.51,3748403199.18,44.637117,-124.302617,0.0,internal_timestamp,72.7259979248,29,29,1539414399.18,33.8307991028,29,29,0,8.4812002182,29,29,3748403199.18
"('153',)",3.55904006958,29,13,1026.61884389,29,13,11,3767111113.59,3767111249.51,3748403199.24,44.637117,-124.302617,0.0,internal_timestamp,72.7269973755,29,29,1539414399.24,33.8307991028,29,29,0,8.4812002182,29,29,3748403199.24
"('154',)",3.55904006958,29,13,1026.6189233,29,13,11,3767111113.59,3767111249.51,3748403199.31,44.637117,-124.302617,0.0,internal_timestamp,72.7239990234,29,29,1539414399.31,33.8308982849,29,29,0,8.4811000824,29,29,3748403199.31
"('155',)",3.559030056,29,13,1026.61883187,29,13,11,3767111113.59,3767111249.51,3748403199.37,44.637117,-124.302617,0.0,internal_timestamp,72.7210006714,29,29,1539414399.37,33.8307991028,29,29,0,8.4811000824,29,29,3748403199.37
"('156',)",3.559030056,29,13,1026.61879982,29,13,11,3767111113.59,3767111249.51,3748403199.43,44.637117,-124.302617,0.0,internal_timestamp,72.7139968872,29,29,1539414399.43,33.8307991028,29,29,0,8.4811000824,29,29,3748403199.43
"('157',)",3.55902004242,29,13,1026.61870839,29,13,11,3767111113.59,3767111249.51,3748403199.49,44.637117,-124.302617,0.0,internal_timestamp,72.7109985352,29,29,1539414399.49,33.8306999207,29,29,0,8.4811000824,29,29,3748403199.49
"('158',)",3.55902004242,29,13,1026.61869925,29,13,11,3767111113.59,3767111249.51,3748403199.56,44.637117,-124.302617,0.0,internal_timestamp,72.7089996338,29,29,1539414399.56,33.8306999207,29,29,0,8.4811000824,29,29,3748403199.56
"('159',)",3.559030056,29,13,1026.61866098,29,13,11,3767111113.59,3767111249.51,3748403199.62,44.637117,-124.302617,0.0,internal_timestamp,72.7040023804,29,29,1539414399.62,33.8306999207,29,29,0,8.4812002182,29,29,3748403199.62
"('160',)",3.559030056,29,13,1026.61864265,29,13,11,3767111113.59,3767111249.51,3748403199.68,44.637117,-124.302617,0.0,internal_timestamp,72.6999969482,29,29,1539414399.68,33.8306999207,29,29,0,8.4812002182,29,29,3748403199.68
"('161',)",3.559030056,29,13,1026.61862893,29,13,11,3767111113.59,3767111249.51,3748403200.42,44.637117,-124.302617,0.0,internal_timestamp,72.6969985962,29,29,1539414400.42,33.8306999207,29,29,0,8.4812002182,29,29,3748403200.42
"('162',)",3.559030056,29,13,1026.6186015,29,13,11,3767111113.59,3767111249.51,3748403200.43,44.637117,-124.302617,0.0,internal_timestamp,72.6910018921,29,29,1539414400.43,33.8306999207,29,29,0,8.4812002182,29,29,3748403200.43
"('163',)",3.559030056,29,13,1026.61866258,29,13,11,3767111113.59,3767111249.51,3748403200.45,44.637117,-124.302617,0.0,internal_timestamp,72.6839981079,29,29,1539414400.45,33.8307991028,29,29,0,8.4811000824,29,29,3748403200.45
"('164',)",3.559030056,29,13,1026.61872657,29,13,11,3767111113.59,3767111249.51,3748403200.45,44.637117,-124.302617,0.0,internal_timestamp,72.6809997559,29,29,1539414400.45,33.8308982849,29,29,0,8.4811000824,29,29,3748403200.45
"('165',)",3.55905008316,29,13,1026.61868373,29,13,11,3767111113.59,3767111249.51,3748403200.46,44.637117,-124.302617,0.0,internal_timestamp,72.6750030518,29,29,1539414400.46,33.8308982849,29,29,0,8.4812002182,29,29,3748403200.46
"('166',)",3.55907011032,29,13,1026.61881756,29,13,11,3767111113.59,3767111249.51,3748403200.47,44.637117,-124.302617,0.0,internal_timestamp,72.672996521,29,29,1539414400.47,33.8311004639,29,29,0,8.481300354,29,29,3748403200.47
"('167',)",3.55907011032,29,13,1026.61869715,29,13,11,3767111113.59,3767111249.51,3748403200.47,44.637117,-124.302617,0.0,internal_timestamp,72.6669998169,29,29,1539414400.47,33.8310012817,29,29,0,8.48139953613,29,29,3748403200.47
"('168',)",3.55907988548,29,13,1026.61864512,29,13,11,3767111113.59,3767111249.51,3748403200.48,44.637117,-124.302617,0.0,internal_timestamp,72.658996582,29,29,1539414400.48,33.8310012817,29,29,0,8.48149967194,29,29,3748403200.48
"('169',)",3.55907988548,29,13,1026.61861769,29,13,11,3767111113.59,3767111249.51,3748403200.49,44.637117,-124.302617,0.0,internal_timestamp,72.6529998779,29,29,1539414400.49,33.8310012817,29,29,0,8.48149967194,29,29,3748403200.49
"('170',)",3.55907988548,29,13,1026.61850037,29,13,11,3767111113.59,3767111249.52,3748403200.49,44.637117,-124.302617,0.0,internal_timestamp,72.6449966431,29,29,1539414400.49,33.8308982849,29,29,0,8.48149967194,29,29,3748403200.49
"('171',)",3.55906009674,29,13,1026.61848834,29,13,11,3767111113.59,3767111249.52,3748403200.5,44.637117,-124.302617,0.0,internal_timestamp,72.638999939,29,29,1539414400.5,33.8308982849,29,29,0,8.48139953613,29,29,3748403200.5
"('172',)",3.55905008316,29,13,1026.61830548,29,13,11,3767111113.59,3767111249.52,3748403200.51,44.637117,-124.302617,0.0,internal_timestamp,72.6330032349,29,29,1539414400.51,33.8306999207,29,29,0,8.48139953613,29,29,3748403200.51
"('173',)",3.559030056,29,13,1026.61811343,29,13,11,3767111113.59,3767111249.52,3748403200.51,44.637117,-124.302617,0.0,internal_timestamp,72.625,29,29,1539414400.51,33.8305015564,29,29,0,8.48139953613,29,29,3748403200.51
"('174',)",3.55901002884,29,13,1026.61800987,29,13,11,3767111113.59,3767111249.52,3748403200.56,44.637117,-124.302617,0.0,internal_timestamp,72.6200027466,29,29,1539414400.56,33.8303985596,29,29,0,8.48139953613,29,29,3748403200.56
"('175',)",3.55902004242,29,13,1026.61804938,29,13,11,3767111113.59,3767111249.52,3748403200.62,44.637117,-124.302617,0.0,internal_timestamp,72.611000061,29,29,1539414400.62,33.8305015564,29,29,0,8.48139953613,29,29,3748403200.62
"('176',)",3.55902004242,29,13,1026.61801277,29,13,11,3767111113.59,3767111249.52,3748403200.68,44.637117,-124.302617,0.0,internal_timestamp,72.6029968262,29,29,1539414400.68,33.8305015564,29,29,0,8.48139953613,29,29,3748403200.68
"('177',)",3.559030056,29,13,1026.6180539,29,13,11,3767111113.59,3767111249.52,3748403201.3,44.637117,-124.302617,0.0,internal_timestamp,72.5950012207,29,29,1539414401.3,33.8306007385,29,29,0,8.48139953613,29,29,3748403201.3
"('178',)",3.559030056,29,13,1026.61799899,29,13,11,3767111113.59,3767111249.52,3748403201.31,44.637117,-124.302617,0.0,internal_timestamp,72.5830001831,29,29,1539414401.31,33.8306007385,29,29,0,8.48139953613,29,29,3748403201.31
"('179',)",3.559030056,29,13,1026.61804467,29,13,11,3767111113.59,3767111249.52,3748403201.32,44.637117,-124.302617,0.0,internal_timestamp,72.5759963989,29,29,1539414401.32,33.8306999207,29,29,0,8.48139953613,29,29,3748403201.32
"('180',)",3.55904006958,29,13,1026.61800808,29,13,11,3767111113.59,3767111249.52,3748403201.32,44.637117,-124.302617,0.0,internal_timestamp,72.5680007935,29,29,1539414401.32,33.8306999207,29,29,0,8.48139953613,29,29,3748403201.32
"('181',)",3.55904006958,29,13,1026.6180553,29,13,11,3767111113.59,3767111249.52,3748403201.33,44.637117,-124.302617,0.0,internal_timestamp,72.5579986572,29,29,1539414401.33,33.8307991028,29,29,0,8.481300354,29,29,3748403201.33
"('182',)",3.55904006958,29,13,1026.6181193,29,13,11,3767111113.59,3767111249.52,3748403201.87,44.637117,-124.302617,0.0,internal_timestamp,72.5550003052,29,29,1539414401.87,33.8308982849,29,29,0,8.481300354,29,29,3748403201.87
"('183',)",3.55904006958,29,13,1026.61799125,29,13,11,3767111113.59,3767111249.52,3748403201.89,44.637117,-124.302617,0.0,internal_timestamp,72.5439987183,29,29,1539414401.88,33.8307991028,29,29,0,8.481300354,29,29,3748403201.89
"('184',)",3.55904006958,29,13,1026.61794549,29,13,11,3767111113.59,3767111249.52,3748403201.89,44.637117,-124.302617,0.0,internal_timestamp,72.533996582,29,29,1539414401.89,33.8307991028,29,29,0,8.481300354,29,29,3748403201.89
"('185',)",3.55904006958,29,13,1026.61781136,29,13,11,3767111113.59,3767111249.52,3748403201.9,44.637117,-124.302617,0.0,internal_timestamp,72.5250015259,29,29,1539414401.9,33.8306999207,29,29,0,8.48139953613,29,29,3748403201.9
"('186',)",3.559030056,29,13,1026.61759019,29,13,11,3767111113.59,3767111249.52,3748403202.6,44.637117,-124.302617,0.0,internal_timestamp,72.513999939,29,29,1539414402.6,33.8305015564,29,29,0,8.48149967194,29,29,3748403202.6
"('187',)",3.559030056,29,13,1026.61752445,29,13,11,3767111113.59,3767111249.52,3748403202.61,44.637117,-124.302617,0.0,internal_timestamp,72.5029983521,29,29,1539414402.61,33.8305015564,29,29,0,8.48159980774,29,29,3748403202.61
"('188',)",3.55904006958,29,13,1026.61739175,29,13,11,3767111113.59,3767111249.52,3748403202.61,44.637117,-124.302617,0.0,internal_timestamp,72.4950027466,29,29,1539414402.62,33.8303985596,29,29,0,8.48169994354,29,29,3748403202.61
"('189',)",3.55905008316,29,13,1026.61732601,29,13,11,3767111113.59,3767111249.52,3748403202.62,44.637117,-124.302617,0.0,internal_timestamp,72.4840011597,29,29,1539414402.62,33.8303985596,29,29,0,8.48180007935,29,29,3748403202.62
"('190',)",3.55906009674,29,13,1026.61735181,29,13,11,3767111113.59,3767111249.52,3748403202.63,44.637117,-124.302617,0.0,internal_timestamp,72.4720001221,29,29,1539414402.63,33.8305015564,29,29,0,8.48180007935,29,29,3748403202.63
"('191',)",3.55907011032,29,13,1026.61737462,29,13,11,3767111113.59,3767111249.52,3748403202.63,44.637117,-124.302617,0.0,internal_timestamp,72.4599990845,29,29,1539414402.63,33.8306007385,29,29,0,8.48180007935,29,29,3748403202.63
"('192',)",3.55906009674,29,13,1026.61725406,29,13,11,3767111113.59,3767111249.52,3748403202.64,44.637117,-124.302617,0.0,internal_timestamp,72.4540023804,29,29,1539414402.64,33.8305015564,29,29,0,8.48190021515,29,29,3748403202.64
"('193',)",3.55907011032,29,13,1026.61718086,29,13,11,3767111113.59,3767111249.52,3748403202.65,44.637117,-124.302617,0.0,internal_timestamp,72.43800354,29,29,1539414402.65,33.8305015564,29,29,0,8.48190021515,29,29,3748403202.65
"('194',)",3.55906009674,29,13,1026.61706354,29,13,11,3767111113.59,3767111249.52,3748403202.65,44.637117,-124.302617,0.0,internal_timestamp,72.4300003052,29,29,1539414402.65,33.8303985596,29,29,0,8.48190021515,29,29,3748403202.65
"('195',)",3.55906009674,29,13,1026.61708934,29,13,11,3767111113.59,3767111249.52,3748403202.66,44.637117,-124.302617,0.0,internal_timestamp,72.4179992676,29,29,1539414402.66,33.8305015564,29,29,0,8.48190021515,29,29,3748403202.66
