obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('104',)",33.7010993958,1,0,1028.76164768,29,29,2,3.37010993958,29,13,3724598836.06,3724598836.25,3656794789.98,44.36829,-124.9528,0.0,34.0455733561,29,29,internal_timestamp,424.829986572,29,29,979231,1447805989,5.99020004272,29,29,3656794789.98
"('105',)",33.7002983093,1,0,1028.75488129,29,29,2,3.37002983093,29,13,3724598836.06,3724598836.25,3656794801.98,44.36829,-124.9528,0.0,34.0441636556,29,29,internal_timestamp,423.630004883,29,29,976236,1447806001,5.99130010605,29,29,3656794801.98
"('106',)",33.6996994019,1,0,1028.75030982,29,29,2,3.36996994019,29,13,3724598836.06,3724598836.25,3656794811.98,44.36829,-124.9528,0.0,34.0438547065,29,29,internal_timestamp,422.690002441,29,29,977044,1447806011,5.99139976501,29,29,3656794811.98
"('107',)",33.6990013123,1,0,1028.74569986,29,29,2,3.36990013123,29,13,3724598836.06,3724598836.25,3656794822.98,44.36829,-124.9528,0.0,34.0440938278,29,29,internal_timestamp,421.630004883,29,29,981400,1447806022,5.99090003967,29,29,3656794822.98
"('108',)",33.698600769,1,0,1028.73953039,29,29,2,3.3698600769,29,13,3724598836.06,3724598836.25,3656794834.98,44.36829,-124.9528,0.0,34.0435492799,29,29,internal_timestamp,420.399993896,29,29,978302,1447806034,5.99160003662,29,29,3656794834.98
"('109',)",33.6992988586,1,0,1028.73477796,29,29,2,3.36992988586,29,13,3724598836.06,3724598836.25,3656794844.98,44.36829,-124.9528,0.0,34.0434088116,29,29,internal_timestamp,419.429992676,29,29,979433,1447806044,5.99300003052,29,29,3656794844.98
"('110',)",33.6992988586,1,0,1028.72959279,29,29,2,3.36992988586,29,13,3724598836.06,3724598836.25,3656794856.99,44.36829,-124.9528,0.0,34.0432400057,29,29,internal_timestamp,418.350006104,29,29,986228,1447806056,5.99370002747,29,29,3656794856.99
"('111',)",33.6990013123,1,0,1028.72546333,29,29,2,3.36990013123,29,13,3724598836.06,3724598836.25,3656794866.99,44.36829,-124.9528,0.0,34.0433594219,29,29,internal_timestamp,417.429992676,29,29,985989,1447806066,5.99370002747,29,29,3656794866.99
"('112',)",33.6987991333,1,0,1028.72077187,29,29,2,3.36987991333,29,13,3724598836.06,3724598836.25,3656794877.98,44.36829,-124.9528,0.0,34.0428848916,29,29,internal_timestamp,416.510009766,29,29,980103,1447806077,5.99440002441,29,29,3656794877.98
"('113',)",33.6995010376,1,0,1028.71675353,29,29,2,3.36995010376,29,13,3724598836.06,3724598836.25,3656794888.99,44.36829,-124.9528,0.0,34.0428848081,29,29,internal_timestamp,415.670013428,29,29,986521,1447806088,5.99560022354,29,29,3656794888.99
"('114',)",33.6996002197,1,0,1028.7117902,29,29,2,3.36996002197,29,13,3724598836.06,3724598836.25,3656794900.98,44.36829,-124.9528,0.0,34.0429228025,29,29,internal_timestamp,414.600006104,29,29,983475,1447806100,5.99620008469,29,29,3656794900.98
"('115',)",33.7027015686,1,0,1028.70412959,29,29,2,3.37027015686,29,13,3724598836.06,3724598836.25,3656794911.99,44.36829,-124.9528,0.0,34.0428515941,29,29,internal_timestamp,413.070007324,29,29,987653,1447806111,6.00050020218,29,29,3656794911.99
"('116',)",33.7092018127,1,0,1028.69372108,29,29,2,3.37092018127,29,13,3724598836.06,3724598836.26,3656794922.99,44.36829,-124.9528,0.0,34.0411663707,29,29,internal_timestamp,411.380004883,29,29,992779,1447806122,6.01030015945,29,29,3656794922.99
"('117',)",33.6969985962,1,0,1028.68184015,29,29,2,3.36969985962,29,13,3724598836.06,3724598836.26,3656794932.98,44.36829,-124.9528,0.0,34.0337041957,29,29,internal_timestamp,409.910003662,29,29,984030,1447806132,6.00479984283,29,29,3656794932.98
"('118',)",33.7192001343,1,0,1028.66515284,29,29,2,3.37192001343,29,13,3724598836.06,3724598836.26,3656794943.99,44.36829,-124.9528,0.0,34.0280418517,29,29,internal_timestamp,408.170013428,29,29,992722,1447806143,6.03620004654,29,29,3656794943.99
"('119',)",33.7300987244,1,0,1028.65589165,29,29,2,3.37300987244,29,13,3724598836.06,3724598836.26,3656794955.99,44.36829,-124.9528,0.0,34.0276190646,29,29,internal_timestamp,406.619995117,29,29,989279,1447806155,6.04960012436,29,29,3656794955.99
"('120',)",33.7341003418,1,0,1028.65174682,29,29,2,3.37341003418,29,13,3724598836.06,3724598836.26,3656794965.99,44.36829,-124.9528,0.0,34.0286809874,29,29,internal_timestamp,405.649993896,29,29,991847,1447806165,6.05350017548,29,29,3656794965.99
"('121',)",33.7383995056,1,0,1028.64619419,29,29,2,3.37383995056,29,13,3724598836.06,3724598836.26,3656794977.0,44.36829,-124.9528,0.0,34.0287202043,29,29,internal_timestamp,404.589996338,29,29,996545,1447806176,6.05880022049,29,29,3656794977.0
"('122',)",33.7448997498,1,0,1028.64097042,29,29,2,3.37448997498,29,13,3724598836.06,3724598836.26,3656794987.99,44.36829,-124.9528,0.0,34.0300847786,29,29,internal_timestamp,403.410003662,29,29,989878,1447806187,6.06529998779,29,29,3656794987.99
"('123',)",33.7439994812,1,0,1028.6355326,29,29,2,3.37439994812,29,13,3724598836.06,3724598836.26,3656794999.0,44.36829,-124.9528,0.0,34.0305062583,29,29,internal_timestamp,402.130004883,29,29,997313,1447806198,6.06449985504,29,29,3656794999.0
"('124',)",33.7448005676,1,0,1028.62885057,29,29,2,3.37448005676,29,13,3724598836.06,3724598836.26,3656795010.0,44.36829,-124.9528,0.0,34.0307175974,29,29,internal_timestamp,400.679992676,29,29,3300,1447806210,6.06589984894,29,29,3656795010.0
"('125',)",33.7756996155,1,0,1028.6198406,29,29,2,3.37756996155,29,13,3724598836.06,3724598836.26,3656795021.99,44.36829,-124.9528,0.0,34.0346713188,29,29,internal_timestamp,398.970001221,29,29,991633,1447806221,6.09740018845,29,29,3656795021.99
"('126',)",33.8451004028,1,0,1028.59329536,29,29,2,3.38451004028,29,29,3724598836.06,3724598836.26,3656795032.0,44.36829,-124.9528,0.0,34.0269134847,29,29,internal_timestamp,397.079986572,29,29,4983,1447806232,6.18380022049,29,29,3656795032.0
"('127',)",33.8498001099,1,0,1028.58555749,29,29,2,3.38498001099,29,29,3724598836.06,3724598836.26,3656795043.0,44.36829,-124.9528,0.0,34.0293475395,29,29,internal_timestamp,395.089996338,29,29,720,1447806243,6.1876001358,29,29,3656795043.0
"('128',)",33.8693008423,1,0,1028.57029167,29,29,2,3.38693008423,29,13,3724598836.06,3724598836.26,3656795054.01,44.36829,-124.9528,0.0,34.0258324611,29,29,internal_timestamp,393.149993896,29,29,6033,1447806254,6.21390008926,29,29,3656795054.01
"('129',)",33.8690986633,1,0,1028.56346374,29,29,2,3.38690986633,29,13,3724598836.06,3724598836.26,3656795065.0,44.36829,-124.9528,0.0,34.0262720235,29,29,internal_timestamp,391.589996338,29,29,756,1447806265,6.21400022507,29,29,3656795065.0
"('130',)",33.8769989014,1,0,1028.55777368,29,29,2,3.38769989014,29,13,3724598836.06,3724598836.26,3656795076.01,44.36829,-124.9528,0.0,34.0277231368,29,29,internal_timestamp,390.339996338,29,29,7599,1447806276,6.22200012207,29,29,3656795076.01
"('131',)",33.8856010437,1,0,1028.55122398,29,29,2,3.38856010437,29,13,3724598836.06,3724598836.26,3656795087.0,44.36829,-124.9528,0.0,34.0283606938,29,29,internal_timestamp,389.089996338,29,29,3985,1447806287,6.23159980774,29,29,3656795087.0
"('132',)",33.8865013123,1,0,1028.54474628,29,29,2,3.38865013123,29,13,3724598836.06,3724598836.26,3656795098.0,44.36829,-124.9528,0.0,34.0285555841,29,29,internal_timestamp,387.690002441,29,29,464,1447806298,6.23309993744,29,29,3656795098.0
"('133',)",33.8884010315,1,0,1028.53777008,29,29,2,3.38884010315,29,13,3724598836.06,3724598836.26,3656795109.01,44.36829,-124.9528,0.0,34.0290320035,29,29,internal_timestamp,386.160003662,29,29,6623,1447806309,6.23549985886,29,29,3656795109.01
"('134',)",33.8888015747,1,0,1028.53091147,29,29,2,3.38888015747,29,13,3724598836.06,3724598836.26,3656795120.0,44.36829,-124.9528,0.0,34.0288833401,29,29,internal_timestamp,384.730010986,29,29,3940,1447806320,6.23680019379,29,29,3656795120.0
"('135',)",33.8881988525,1,0,1028.52514355,29,29,2,3.38881988525,29,13,3724598836.06,3724598836.27,3656795131.01,44.36829,-124.9528,0.0,34.0290433576,29,29,internal_timestamp,383.440002441,29,29,10862,1447806331,6.23659992218,29,29,3656795131.01
"('136',)",33.8871994019,1,0,1028.51957193,29,29,2,3.38871994019,29,13,3724598836.06,3724598836.27,3656795142.01,44.36829,-124.9528,0.0,34.0292493862,29,29,internal_timestamp,382.170013428,29,29,8158,1447806342,6.23589992523,29,29,3656795142.01
"('137',)",33.8815002441,1,0,1028.51375391,29,29,2,3.38815002441,29,13,3724598836.06,3724598836.27,3656795153.02,44.36829,-124.9528,0.0,34.0279572261,29,29,internal_timestamp,380.989990234,29,29,16870,1447806353,6.23140001297,29,29,3656795153.02
"('138',)",33.8776016235,1,0,1028.50668832,29,29,2,3.38776016235,29,13,3724598836.06,3724598836.27,3656795164.01,44.36829,-124.9528,0.0,34.0271256365,29,29,internal_timestamp,379.510009766,29,29,13212,1447806364,6.22860002518,29,29,3656795164.01
"('139',)",33.8838005066,1,0,1028.49103087,29,29,2,3.38838005066,29,13,3724598836.06,3724598836.27,3656795175.01,44.36829,-124.9528,0.0,34.0210367078,29,29,internal_timestamp,377.559997559,29,29,10163,1447806375,6.24259996414,29,29,3656795175.01
"('140',)",33.8824996948,1,0,1028.47620821,29,29,2,3.38824996948,29,13,3724598836.06,3724598836.27,3656795186.02,44.36829,-124.9528,0.0,34.0157694046,29,29,internal_timestamp,375.380004883,29,29,18759,1447806386,6.24749994278,29,29,3656795186.02
"('141',)",33.887298584,1,0,1028.46508724,29,29,2,3.3887298584,29,13,3724598836.06,3724598836.27,3656795197.01,44.36829,-124.9528,0.0,34.0138551336,29,29,internal_timestamp,373.529998779,29,29,14749,1447806397,6.25570011139,29,29,3656795197.01
"('142',)",33.9230003357,1,0,1028.45149837,29,29,2,3.39230003357,29,13,3724598836.06,3724598836.27,3656795208.01,44.36829,-124.9528,0.0,34.0137414366,29,29,internal_timestamp,371.809997559,29,29,11652,1447806408,6.29659986496,29,29,3656795208.01
"('143',)",33.948600769,1,0,1028.44050751,29,29,2,3.3948600769,29,13,3724598836.06,3724598836.27,3656795219.02,44.36829,-124.9528,0.0,34.0137137945,29,29,internal_timestamp,370.299987793,29,29,21095,1447806419,6.32600021362,29,29,3656795219.02
"('144',)",33.9472007751,1,0,1028.43410616,29,29,2,3.39472007751,29,13,3724598836.06,3724598836.27,3656795231.02,44.36829,-124.9528,0.0,34.0138611608,29,29,internal_timestamp,368.850006104,29,29,21696,1447806431,6.32499980927,29,29,3656795231.02
"('145',)",33.9482002258,1,0,1028.42918326,29,29,2,3.39482002258,29,13,3724598836.06,3724598836.27,3656795242.02,44.36829,-124.9528,0.0,34.0145458752,29,29,internal_timestamp,367.690002441,29,29,20593,1447806442,6.32600021362,29,29,3656795242.02
"('146',)",33.9542999268,1,0,1028.42276093,29,29,2,3.39542999268,29,13,3724598836.06,3724598836.27,3656795252.01,44.36829,-124.9528,0.0,34.0141044932,29,29,internal_timestamp,366.600006104,29,29,14035,1447806452,6.33379983902,29,29,3656795252.01
"('147',)",33.9636993408,1,0,1028.4154713,29,29,2,3.39636993408,29,13,3724598836.06,3724598836.27,3656795263.02,44.36829,-124.9528,0.0,34.0146843807,29,29,internal_timestamp,365.230010986,29,29,23847,1447806463,6.34439992905,29,29,3656795263.02
"('148',)",33.9743003845,1,0,1028.40571287,29,29,2,3.39743003845,29,29,3724598836.06,3724598836.27,3656795275.03,44.36829,-124.9528,0.0,34.0137023781,29,29,internal_timestamp,363.679992676,29,29,25136,1447806475,6.35799980164,29,29,3656795275.03
"('149',)",33.9774017334,1,0,1028.39472133,29,29,2,3.39774017334,29,29,3724598836.06,3724598836.27,3656795286.02,44.36829,-124.9528,0.0,34.0100394336,29,29,internal_timestamp,362.149993896,29,29,22166,1447806486,6.36590003967,29,29,3656795286.02
"('150',)",33.9886016846,1,0,1028.38426184,29,29,2,3.39886016846,29,29,3724598836.06,3724598836.27,3656795297.03,44.36829,-124.9528,0.0,34.0086529782,29,29,internal_timestamp,360.549987793,29,29,29264,1447806497,6.38059997559,29,29,3656795297.03
"('151',)",33.9966011047,1,0,1028.37644172,29,29,2,3.39966011047,29,29,3724598836.06,3724598836.27,3656795307.02,44.36829,-124.9528,0.0,34.0091338426,29,29,internal_timestamp,359.040008545,29,29,20798,1447806507,6.38980007172,29,29,3656795307.02
"('152',)",33.9962005615,1,0,1028.36833349,29,29,2,3.39962005615,29,29,3724598836.06,3724598836.27,3656795318.02,44.36829,-124.9528,0.0,34.0087095969,29,29,internal_timestamp,357.369995117,29,29,24951,1447806518,6.39060020447,29,29,3656795318.02
"('153',)",33.9994010925,1,0,1028.35898646,29,29,2,3.39994010925,29,29,3724598836.06,3724598836.27,3656795330.02,44.36829,-124.9528,0.0,34.0085027871,29,29,internal_timestamp,355.510009766,29,29,24066,1447806530,6.3952999115,29,29,3656795330.02
"('154',)",34.0085983276,1,0,1028.34762394,29,29,2,3.40085983276,29,29,3724598836.06,3724598836.27,3656795340.04,44.36829,-124.9528,0.0,34.0061109912,29,29,internal_timestamp,353.850006104,29,29,36719,1447806540,6.40880012512,29,29,3656795340.04
"('155',)",34.0082015991,1,0,1028.33692056,29,29,2,3.40082015991,29,29,3724598836.06,3724598836.27,3656795352.03,44.36829,-124.9528,0.0,34.0055531721,29,29,internal_timestamp,351.649993896,29,29,34974,1447806552,6.40999984741,29,29,3656795352.03
"('156',)",34.011100769,1,0,1028.32878317,29,29,2,3.4011100769,29,29,3724598836.06,3724598836.28,3656795362.03,44.36829,-124.9528,0.0,34.005499712,29,29,internal_timestamp,350.010009766,29,29,26604,1447806562,6.41410017014,29,29,3656795362.03
"('157',)",34.0130996704,1,0,1028.32141813,29,29,2,3.40130996704,29,29,3724598836.06,3724598836.28,3656795373.03,44.36829,-124.9528,0.0,34.0054765916,29,29,internal_timestamp,348.5,29,29,32648,1447806573,6.4170999527,29,29,3656795373.03
"('158',)",34.0110015869,1,0,1028.31344521,29,29,2,3.40110015869,29,29,3724598836.06,3724598836.28,3656795385.03,44.36829,-124.9528,0.0,34.0050708157,29,29,internal_timestamp,346.799987793,29,29,31615,1447806585,6.41599988937,29,29,3656795385.03
"('159',)",34.0150985718,1,0,1028.30575528,29,29,2,3.40150985718,29,29,3724598836.06,3724598836.28,3656795396.03,44.36829,-124.9528,0.0,34.00509665,29,29,internal_timestamp,345.279998779,29,29,28704,1447806596,6.42129993439,29,29,3656795396.03
"('160',)",34.0248985291,1,0,1028.29801158,29,29,2,3.40248985291,29,29,3724598836.06,3724598836.28,3656795406.03,44.36829,-124.9528,0.0,34.0045550142,29,29,internal_timestamp,344.049987793,29,29,34274,1447806606,6.43340015411,29,29,3656795406.03
"('161',)",34.0819015503,1,0,1028.2818183,29,29,2,3.40819015503,29,29,3724598836.06,3724598836.28,3656795417.03,44.36829,-124.9528,0.0,34.0025217636,29,29,internal_timestamp,342.869995117,29,29,31289,1447806617,6.49970006943,29,29,3656795417.03
"('162',)",34.0862998962,1,0,1028.27802138,29,29,2,3.40862998962,29,29,3724598836.06,3724598836.28,3656795428.04,44.36829,-124.9528,0.0,34.0038857781,29,29,internal_timestamp,341.929992676,29,29,39351,1447806628,6.50369977951,29,29,3656795428.04
"('163',)",34.092300415,1,0,1028.27353165,29,29,2,3.4092300415,29,13,3724598836.06,3724598836.28,3656795439.04,44.36829,-124.9528,0.0,34.0045185072,29,29,internal_timestamp,341.040008545,29,29,37877,1447806639,6.51020002365,29,29,3656795439.04
"('164',)",34.0946998596,1,0,1028.26931554,29,29,2,3.40946998596,29,13,3724598836.06,3724598836.28,3656795451.04,44.36829,-124.9528,0.0,34.0043917193,29,29,internal_timestamp,340.239990234,29,29,37128,1447806651,6.51340007782,29,29,3656795451.04
"('165',)",34.0962982178,1,0,1028.26701595,29,29,2,3.40962982178,29,13,3724598836.06,3724598836.28,3656795461.04,44.36829,-124.9528,0.0,34.0049424733,29,29,internal_timestamp,339.690002441,29,29,40851,1447806661,6.51490020752,29,29,3656795461.04
"('166',)",34.1081008911,1,0,1028.2621382,29,29,2,3.41081008911,29,13,3724598836.06,3724598836.28,3656795472.04,44.36829,-124.9528,0.0,34.0047205772,29,29,internal_timestamp,339.079986572,29,29,38566,1447806672,6.52860021591,29,29,3656795472.04
"('167',)",34.1178016663,1,0,1028.25735015,29,29,2,3.41178016663,29,13,3724598836.06,3724598836.28,3656795483.04,44.36829,-124.9528,0.0,34.0041441997,29,29,internal_timestamp,338.489990234,29,29,37076,1447806683,6.54029989243,29,29,3656795483.04
"('168',)",34.1216011047,1,0,1028.25353581,29,29,2,3.41216011047,29,13,3724598836.06,3724598836.28,3656795494.04,44.36829,-124.9528,0.0,34.0042335437,29,29,internal_timestamp,337.779998779,29,29,39164,1447806694,6.54479980469,29,29,3656795494.04
"('169',)",34.1287994385,1,0,1028.24829882,29,29,2,3.41287994385,29,13,3724598836.06,3724598836.28,3656795505.05,44.36829,-124.9528,0.0,34.003759839,29,29,internal_timestamp,336.989990234,29,29,47986,1447806705,6.55369997025,29,29,3656795505.05
"('170',)",34.1377983093,1,0,1028.24320758,29,29,2,3.41377983093,29,13,3724598836.06,3724598836.28,3656795516.05,44.36829,-124.9528,0.0,34.0037961421,29,29,internal_timestamp,336.190002441,29,29,46341,1447806716,6.56409978867,29,29,3656795516.05
"('171',)",34.1465988159,1,0,1028.23848828,29,29,2,3.41465988159,29,13,3724598836.06,3724598836.31,3656795527.04,44.36829,-124.9528,0.0,34.0035481114,29,29,internal_timestamp,335.519989014,29,29,43567,1447806727,6.57450008392,29,29,3656795527.04
"('172',)",34.1581001282,1,0,1028.2331839,29,29,2,3.41581001282,29,13,3724598836.06,3724598836.31,3656795538.05,44.36829,-124.9528,0.0,34.0032237873,29,29,internal_timestamp,334.829986572,29,29,50374,1447806738,6.58799982071,29,29,3656795538.05
"('173',)",34.1707000732,1,0,1028.22829127,29,29,2,3.41707000732,29,13,3724598836.06,3724598836.31,3656795549.05,44.36829,-124.9528,0.0,34.0030775004,29,29,internal_timestamp,334.230010986,29,29,48199,1447806749,6.60249996185,29,29,3656795549.05
"('174',)",34.1762008667,1,0,1028.22470246,29,29,2,3.41762008667,29,13,3724598836.06,3724598836.31,3656795560.15,44.36829,-124.9528,0.0,34.0029947105,29,29,internal_timestamp,333.660003662,29,29,148617,1447806760,6.60900020599,29,29,3656795560.15
"('175',)",34.177898407,1,0,1028.22148044,29,29,2,3.4177898407,29,13,3724598836.06,3724598836.32,3656795571.05,44.36829,-124.9528,0.0,34.0032206093,29,29,internal_timestamp,332.980010986,29,29,53360,1447806771,6.61100006104,29,29,3656795571.05
"('176',)",34.1806983948,1,0,1028.2186653,29,29,2,3.41806983948,29,13,3724598836.06,3724598836.32,3656795582.05,44.36829,-124.9528,0.0,34.004070817,29,29,internal_timestamp,332.299987793,29,29,49964,1447806782,6.61359977722,29,29,3656795582.05
"('177',)",34.1814002991,1,0,1028.21572064,29,29,2,3.41814002991,29,13,3724598836.06,3724598836.32,3656795593.05,44.36829,-124.9528,0.0,34.0031728893,29,29,internal_timestamp,331.869995117,29,29,46952,1447806793,6.6154999733,29,29,3656795593.05
"('178',)",34.1837997437,1,0,1028.21381847,29,29,2,3.41837997437,29,13,3724598836.06,3724598836.32,3656795604.05,44.36829,-124.9528,0.0,34.0034335697,29,29,internal_timestamp,331.489990234,29,29,54344,1447806804,6.61810016632,29,29,3656795604.05
"('179',)",34.1839981079,1,0,1028.21111116,29,29,2,3.41839981079,29,13,3724598836.06,3724598836.32,3656795615.05,44.36829,-124.9528,0.0,34.0031086681,29,29,internal_timestamp,330.980010986,29,29,52155,1447806815,6.61889982224,29,29,3656795615.05
"('180',)",34.1876983643,1,0,1028.2084981,29,29,2,3.41876983643,29,13,3724598836.06,3724598836.32,3656795626.05,44.36829,-124.9528,0.0,34.0033740852,29,29,internal_timestamp,330.489990234,29,29,48297,1447806826,6.62300014496,29,29,3656795626.05
"('181',)",34.1888999939,1,0,1028.20668096,29,29,2,3.41888999939,29,13,3724598836.06,3724598836.32,3656795637.06,44.36829,-124.9528,0.0,34.0038263812,29,29,internal_timestamp,330.049987793,29,29,56767,1447806837,6.62410020828,29,29,3656795637.06
